Kode_Kec	Kode_Kel	Nama_Kel	Jml_pddk_kel
32.15.18	32.15.18.2009	PURWAMEKAR	
32.15.18	32.15.18.2010	SUKAPURA	
32.15.18	32.15.18.2011	CIBADAK	
32.15.18	32.15.18.2012	SUKARAJA	
32.15.18	32.15.18.2014	GOMBONGSARI	
32.15.19	32.15.19.2001	KARYAMUKTI	
32.15.19	32.15.19.2002	CIWARINGIN	
32.15.19	32.15.19.2003	WARINGINKARYA	
32.15.19	32.15.19.2004	KEDAWUNG	
32.15.19	32.15.19.2005	KARANGTANJUNG	
32.15.19	32.15.19.2006	PASIRTANJUNG	
32.15.19	32.15.19.2007	LEMAHABANG	
32.15.19	32.15.19.2008	LEMAHMUKTI	
32.15.19	32.15.19.2009	PULOJAYA	
32.15.19	32.15.19.2010	PULOKALAPA	
32.15.19	32.15.19.2011	PULOMULYA	
32.15.20	32.15.20.2001	PANCAKARYA	
32.15.20	32.15.20.2002	DAYEUHLUHUR	
32.15.20	32.15.20.2003	LEMAHDUHUR	
32.15.20	32.15.20.2004	LEMAHKARYA	
32.15.20	32.15.20.2005	LEMAHSUBUR	
32.15.20	32.15.20.2006	LEMAHMAKMUR	
32.15.20	32.15.20.2008	PURWAJAYA	
32.15.20	32.15.20.2010	TANJUNGJAYA	
32.15.20	32.15.20.2011	SUMBERJAYA	
32.15.20	32.15.20.2012	PAGADUNGAN	
32.15.20	32.15.20.2013	TEMPURAN	
32.15.20	32.15.20.2014	CIKUNTUL	
32.15.20	32.15.20.2016	JAYANEGARA	
32.15.20	32.15.20.2017	CIPARAGEJAYA	
32.15.21	32.15.21.2001	MAJALAYA	
32.15.21	32.15.21.2002	CIRANGGON	
32.15.21	32.15.21.2003	PASIRJENGKOL	
32.15.21	32.15.21.2005	SARIJAYA	
32.15.21	32.15.21.2006	PASIRMULYA	
32.15.21	32.15.21.2007	LEMAHMULYA	
32.15.21	32.15.21.2008	BANGLE	
32.15.22	32.15.22.2001	JAYAMAKMUR	
32.15.22	32.15.22.2002	KEMIRI	
32.15.22	32.15.22.2003	MAKMURJAYA	
32.15.22	32.15.22.2004	KERTAJAYA	
32.15.22	32.15.22.2005	JAYAKERTA	
32.15.22	32.15.22.2006	MEDANGASEM	
32.15.22	32.15.22.2007	CIPTAMARGA	
32.15.22	32.15.22.2008	KAMPUNGSAWAH	
32.15.23	32.15.23.2001	SUKAMULYA	
32.15.23	32.15.23.2002	TEGALURUNG	
32.15.23	32.15.23.2003	LANGENSARI	
32.15.23	32.15.23.2004	BAYUR LOR	
32.15.23	32.15.23.2005	BAYUR KIDUL	
32.15.23	32.15.23.2006	KIARA	
32.15.23	32.15.23.2007	MANGGUNGJAYA	
32.15.23	32.15.23.2008	SUMURGEDE	
32.15.23	32.15.23.2009	MUKTIJAYA	
32.15.23	32.15.23.2010	PASIRUKEM	
32.15.23	32.15.23.2011	PASIRJAYA	
32.15.23	32.15.23.2012	SUKAJAYA	
32.15.24	32.15.24.2001	GEMBONGAN	
32.15.24	32.15.24.2002	GEMPOL	
32.15.24	32.15.24.2003	GEMPOL KOLOT	
32.15.24	32.15.24.2004	BANYUASIH	
32.15.24	32.15.24.2005	KERTARAHARJA	
32.15.24	32.15.24.2006	TANJUNG	
32.15.24	32.15.24.2007	JAYAMUKTI	
32.15.24	32.15.24.2008	CICINDE UTARA	
32.15.24	32.15.24.2009	CICINDE SELATAN	
32.15.24	32.15.24.2010	MEKARASIH	
32.15.24	32.15.24.2011	TALUNJAYA	
32.15.24	32.15.24.2012	PAMEKARAN	
32.15.25	32.15.25.2001	WANCIMEKAR	
32.15.25	32.15.25.2002	PANGULAH SELATAN	
32.15.25	32.15.25.2003	PANGULAH UTARA	
32.15.25	32.15.25.2004	PANGULAH BARU	
32.15.25	32.15.25.2005	PUCUNG	
32.15.25	32.15.25.2006	JOMIN TIMUR	
32.15.25	32.15.25.2007	JOMIN BARAT	
32.15.25	32.15.25.2008	SARIMULYA	
32.15.25	32.15.25.2009	CILKAMPEK UTARA	
32.15.26	32.15.26.1001	KARAWANG WETAN	
32.15.26	32.15.26.1002	ADIARSA TIMUR	
32.15.26	32.15.26.1003	PALUMBONSARI	
32.15.26	32.15.26.1004	PLAWAD	
32.15.26	32.15.26.2005	MARGASARI	
32.15.26	32.15.26.2006	WARUNGBAMBU	
32.15.26	32.15.26.2007	KONDANGJAYA	
32.15.26	32.15.26.2008	TEGAL SAWAH	
32.15.27	32.15.27.2001	MARGAKAYA	
32.15.27	32.15.27.2002	MARGAMULYA	
32.15.27	32.15.27.2003	KALANGLIGAR	
32.15.27	32.15.27.2004	MEKARMULYA	
32.15.27	32.15.27.2005	PARUNGSARI	
32.15.27	32.15.27.2006	KARANGMULYA	
32.15.27	32.15.27.2007	WANASARI	
32.15.27	32.15.27.2008	WANAKERTA	
32.15.27	32.15.27.2009	WANAJAYA	
32.15.27	32.15.27.2010	MULYAJAYA	
32.15.28	32.15.28.2001	CIGUNUNGSARI	
32.15.28	32.15.28.2002	WARGASETRA	
32.15.28	32.15.28.2003	MEKARBUANA	
32.15.28	32.15.28.2004	CINTALAKSANA	
32.15.28	32.15.28.2005	CINTAWARGI	
32.15.28	32.15.28.2006	CINTALANGGENG	
32.15.28	32.15.28.2007	KUTALANGGENG	
32.15.28	32.15.28.2008	KUTAMANEUH	
32.15.28	32.15.28.2009	CIPURWASARI	
32.15.29	32.15.29.2001	DARAWOLONG	
32.15.29	32.15.29.2002	TEGALSARI	
32.15.29	32.15.29.2003	PURWASARI	
32.15.29	32.15.29.2004	MEKARJAYA	
32.15.29	32.15.29.2005	TAMELANG	
32.15.29	32.15.29.2006	CENGKONG	
32.15.29	32.15.29.2007	SUKASARI	
32.15.29	32.15.29.2008	KARANGSARI	
32.15.30	32.15.30.2001	KERTAMUKTI	
32.15.30	32.15.30.2002	RAWASARI	
32.15.30	32.15.30.2003	PUSAKAJAYA SELATAN	
32.15.30	32.15.30.2004	CIKANDE	
32.15.30	32.15.30.2005	KOSAMBIBATU	
32.15.30	32.15.30.2006	PUSAKAJAYA UTARA	
32.15.30	32.15.30.2007	SUKARATU	
32.15.30	32.15.30.2008	CIPTAMARGI	
32.15.30	32.15.30.2009	MEKARPOHACI	
32.15.30	32.15.30.2010	TANJUNGSARI	
32.16.01	32.16.01.2001	SAGARA MAKMUR	
32.16.01	32.16.01.2002	SEGARAJAYA	
32.16.01	32.16.01.2003	PUSAKA RAKYAT	
32.16.01	32.16.01.2004	PAHLAWAN SETIA	
32.16.01	32.16.01.2005	SETIA MULYA	
32.16.01	32.16.01.2006	SAMUDRA JAYA	
32.16.01	32.16.01.2007	SETIA ASIH	
32.16.01	32.16.01.2008	PANTAI MAKMUR	
32.16.02	32.16.02.2001	BUNIBAKTI	
32.16.02	32.16.02.2002	MUARABAKTI	
32.16.02	32.16.02.2003	KEDUNG PENGAWAS	
32.16.02	32.16.02.2004	HURIP JAYA	
32.16.02	32.16.02.2005	PANTAIHURIP	
32.16.02	32.16.02.1006	BAHAGIA	
32.16.02	32.16.02.1007	KEBALEN	
32.16.02	32.16.02.2008	BABELANKOTA	
32.16.02	32.16.02.2009	KEDUNGJAYA	
32.16.03	32.16.03.2001	SUKARINGIN	
32.16.03	32.16.03.2002	SUKABUDI	
32.16.03	32.16.03.2003	SUKADAYA	
32.16.03	32.16.03.2004	SUKAWANGI	
32.16.03	32.16.03.2005	SUKAKERTA	
32.16.03	32.16.03.2006	SUKATENANG	
32.16.03	32.16.03.2007	SUKAMEKAR	
32.16.04	32.16.04.2001	SUKAWIJAYA	
32.16.04	32.16.04.2002	SUKAMAJU	
32.16.04	32.16.04.2003	SUKARAJA	
32.16.04	32.16.04.2004	SUKARAPIH	
32.16.04	32.16.04.2005	SUKARAHAYU	
32.16.04	32.16.04.2006	SUKAMANTRI	
32.16.04	32.16.04.2007	SUKABAKTI	
32.16.05	32.16.05.2001	SATRIAJAYA	
32.16.05	32.16.05.2002	JEJALENJAYA	
32.16.05	32.16.05.2003	SATRIAMEKAR	
32.16.05	32.16.05.2004	SRIAMUR	
32.16.05	32.16.05.2005	SRIMUKTI	
32.16.05	32.16.05.2006	SRIJAYA	
32.16.05	32.16.05.2007	SRIMAHI	
32.16.05	32.16.05.2008	KARANGSATRIA	
32.16.06	32.16.06.1001	JATIMULYA	
32.16.06	32.16.06.2002	LAMBANGSARI	
32.16.06	32.16.06.2003	LAMBANGJAYA	
32.16.06	32.16.06.2004	TAMBUN	
32.16.06	32.16.06.2005	SETIADARMA	
32.16.06	32.16.06.2006	SETIAMEKAR	
32.16.06	32.16.06.2007	MEKARSARI	
32.16.06	32.16.06.2008	TRIDAYA SAKTI	
32.16.06	32.16.06.2009	MANGUNJAYA	
32.16.06	32.16.06.2010	SUMBERJAYA	
32.16.07	32.16.07.1001	WANASARI	
32.16.07	32.16.07.2002	WANAJAYA	
32.16.07	32.16.07.2003	KERTAMUKTI	
32.16.07	32.16.07.2004	MUKTIWARI	
32.16.07	32.16.07.2005	SARIMUKTI	
32.16.07	32.16.07.2006	SUKAJAYA	
32.16.07	32.16.07.2007	CIBUNTU	
32.16.08	32.16.08.2001	TELAGAMURNI	
32.16.08	32.16.08.2002	MEKARWANGI	
32.16.08	32.16.08.2003	JATIWANGI	
32.16.08	32.16.08.2004	DANAU INDAH	
32.16.08	32.16.08.2005	GANDAMEKAR	
32.16.08	32.16.08.2006	GANDASARI	
32.16.08	32.16.08.2007	SUKADANAU	
32.16.08	32.16.08.1008	TELAGA ASIH	
32.16.08	32.16.08.2009	KALIJAYA	
32.16.08	32.16.08.2010	TELAJUNG	
32.16.08	32.16.08.2011	CIKEDOKAN	
32.16.09	32.16.09.2001	CIKARANGKOTA	
32.16.09	32.16.09.2002	KARANGBARU	
32.16.09	32.16.09.2003	KARANGASIH	
32.16.09	32.16.09.2004	WALUYA	
32.16.09	32.16.09.2005	KARANGRAHARJA	
32.16.09	32.16.09.2006	PASIRGOMBONG	
32.16.09	32.16.09.2007	SIMPANGAN	
32.16.09	32.16.09.2008	TANJUNGSARI	
32.16.09	32.16.09.2009	HAJARMEKAR	
32.16.09	32.16.09.2010	MEKARMUKTI	
32.16.09	32.16.09.2011	WANGUNHARJA	
32.16.10	32.16.10.2001	SUKARAYA	
32.16.10	32.16.10.2002	KARANGRAHAYU	
32.16.10	32.16.10.2003	KARANGSETIA	
32.16.10	32.16.10.2004	KARANGANYAR	
32.16.10	32.16.10.2005	KARANGBAHAGIA	
32.16.10	32.16.10.2006	KARANGSENTOSA	
32.16.10	32.16.10.2007	KARANGSATU	
32.16.10	32.16.10.2008	KARANGMUKTI	
32.16.11	32.16.11.2001	TANJUNGBARU	
32.16.11	32.16.11.2002	CIPAYUNG	
32.16.11	32.16.11.2003	HEGARMANAH	
32.16.11	32.16.11.2004	JATIREJA	
32.16.11	32.16.11.2005	JATIBARU	
32.16.11	32.16.11.2006	LABANSARI	
32.16.11	32.16.11.1007	SERTAJAYA	
32.16.11	32.16.11.2008	KARANGSARI	
32.16.12	32.16.12.2001	KARANGSAMBUNG	
32.16.12	32.16.12.2002	WARINGINJAYA	
32.16.12	32.16.12.2003	KARANGMEKAR	
32.16.12	32.16.12.2004	MEKARJAYA	
32.16.12	32.16.12.2005	KARANGHARUM	
32.16.12	32.16.12.2006	BOJONGSARI	
32.16.12	32.16.12.2007	KEDUNGWARINGIN	
32.16.13	32.16.13.2001	KARANGHARJA	
32.16.13	32.16.13.2002	KARANGSEGAR	
32.16.13	32.16.13.2003	SUMBERURIP	
32.16.13	32.16.13.2004	SUMBEREJA	
32.16.13	32.16.13.2005	KARANGREJA	
32.16.13	32.16.13.2006	KARANGJAYA	
32.16.13	32.16.13.2007	SUMBERSARI	
32.16.13	32.16.13.2008	KARANGPATRI	
32.16.13	32.16.13.2009	KARANGHAUR	
32.16.13	32.16.13.2010	KERTAJAYA	
32.16.13	32.16.13.1011	KERTASARI	
32.16.13	32.16.13.2012	BANTARSARI	
32.16.13	32.16.13.2013	BANTARJAYA	
32.16.14	32.16.14.2001	SUKAMURNI	
32.16.14	32.16.14.2002	SUKAINDAH	
32.16.14	32.16.14.2003	SUKAKARYA	
32.16.14	32.16.14.2004	SUKALAKSANA	
32.16.14	32.16.14.2005	SUKAJADI	
32.16.14	32.16.14.2006	SUKAKARSA	
32.16.14	32.16.14.2007	SUKAMAKMUR	
32.16.15	32.16.15.2001	SUKAMULYA	
32.16.15	32.16.15.2002	SUKAMANAH	
32.16.15	32.16.15.2003	SUKAHURIP	
32.16.15	32.16.15.2004	SUKAASIH	
32.16.15	32.16.15.2005	SUKARUKUN	
32.16.15	32.16.15.2006	BANJARSARI	
32.16.15	32.16.15.2007	SUKADARMA	
32.16.16	32.16.16.2001	JAYABAKTI	
32.16.16	32.16.16.2002	JAYALAKSANA	
32.16.16	32.16.16.2003	SINDANGSARI	
32.16.16	32.16.16.2004	SINDANGJAYA	
32.16.16	32.16.16.2005	SETIALAKSANA	
32.16.16	32.16.16.2006	SETIAJAYA	
32.16.16	32.16.16.2007	LENGGAHJAYA	
32.16.16	32.16.16.2008	LENGGAHSARI	
32.16.17	32.16.17.2001	PANTAI MEKAR	
32.16.17	32.16.17.2002	PANTAI BAHAGIA	
32.16.17	32.16.17.2003	PANTAI BAKTI	
32.16.17	32.16.17.2004	PANTAI HARAPANJAYA	
32.16.17	32.16.17.2005	PANTAI SEDERHANA	
32.16.17	32.16.17.2006	JAYASAKTI	
32.16.18	32.16.18.2001	CIJENGKOL	
32.16.18	32.16.18.2002	LUBANGBUAYA	
32.16.18	32.16.18.2003	BURANGKENG	
32.16.18	32.16.18.2004	CILEDUG	
32.16.18	32.16.18.2005	CIBENING	
32.16.18	32.16.18.2006	TAMAN SARI	
32.16.18	32.16.18.2007	TAMAN RAHAYU	
32.16.18	32.16.18.2008	CIKARAGEMAN	
32.16.18	32.16.18.2009	RAGAMANUNGGAL	
32.16.18	32.16.18.2010	MUKTIJAYA	
32.16.18	32.16.18.2011	KERTARAHAYU	
32.16.19	32.16.19.2001	CIBATU	
32.16.19	32.16.19.2002	SUKASEJATI	
32.16.19	32.16.19.2003	CIANTRA	
32.16.19	32.16.19.2004	SUKADAMI	
32.16.19	32.16.19.2005	SUKARESMI	
32.16.19	32.16.19.2006	SERANG	
32.16.19	32.16.19.2007	PASIRSARI	
32.16.20	32.16.20.2001	CICAU	
32.16.20	32.16.20.2002	SUKAMAHI	
32.16.20	32.16.20.2003	PASIRANJI	
32.16.20	32.16.20.2004	HEGARMUKTI	
32.16.20	32.16.20.2005	JAYAMUKTI	
32.16.20	32.16.20.2006	PASIRTANJUNG	
32.16.21	32.16.21.2001	SUKARAGAM	
32.16.21	32.16.21.2002	SIRNAJAYA	
32.16.21	32.16.21.2003	SUKASARI	
32.16.21	32.16.21.2004	JAYAMULYA	
32.16.21	32.16.21.2005	NAGACIPTA	
32.16.21	32.16.21.2006	NAGASARI	
32.16.21	32.16.21.2007	CILANGKARA	
32.16.21	32.16.21.2008	JAYASAMPURNA	
32.16.22	32.16.22.2001	SIRNAJAYA	
32.16.22	32.16.22.2002	RIDOGALIH	
32.16.22	32.16.22.2003	RIDOMANAH	
32.16.22	32.16.22.2004	WIBAWAMULYA	
32.16.22	32.16.22.2005	CIBARUSAH KOTA	
32.16.22	32.16.22.2006	CIBARUSAH JAYA	
32.16.22	32.16.22.2007	SINDANGMULYA	
32.16.23	32.16.23.2001	KARANGMULYA	
32.16.23	32.16.23.2002	KARANGINDAH	
32.16.23	32.16.23.2003	BOJONGMANGU	
32.16.23	32.16.23.2004	SUKABUNGAH	
32.16.23	32.16.23.2005	SUKAMUKTI	
32.16.23	32.16.23.2006	MEDALKRISNA	
32.17.01	32.17.01.2001	PAGERWANGI	
32.17.01	32.17.01.2002	KAYUAMBON	
32.17.01	32.17.01.2003	LEMBANG	
32.17.01	32.17.01.2004	CIKIDANG	
32.17.01	32.17.01.2005	CIKAHURIPAN	
32.17.01	32.17.01.2006	CIKOLE	
32.17.01	32.17.01.2007	GUDANGKAHURIPAN	
32.17.01	32.17.01.2008	JAYAGIRI	
32.17.01	32.17.01.2009	CIBODAS	
32.17.01	32.17.01.2010	LANGENSARI	
32.17.01	32.17.01.2011	MEKARWANGI	
32.17.01	32.17.01.2012	CIBOGO	
32.17.01	32.17.01.2013	SUKAJAYA	
32.17.01	32.17.01.2014	SUNTENJAYA	
32.17.01	32.17.01.2015	WANGUNHARJA	
32.17.01	32.17.01.2016	WANGUNSARI	
32.17.02	32.17.02.2001	KARYAWANGI	
32.17.02	32.17.02.2002	CIHANJUANG	
32.17.02	32.17.02.2003	CIHANJUANG RAHAYU	
32.17.02	32.17.02.2004	CIHIDEUNG	
32.17.02	32.17.02.2005	CIWARUGA	
32.17.02	32.17.02.2006	CIGUGURGIRANG	
32.17.02	32.17.02.2007	SARIWANGI	
32.17.03	32.17.03.2001	JAMBUDIPA	
32.17.03	32.17.03.2002	PADAASIH	
32.17.03	32.17.03.2003	PASIRHALANG	
32.17.03	32.17.03.2004	PASIRLANGU	
32.17.03	32.17.03.2005	CIPADA	
32.17.03	32.17.03.2006	KERTAWANGI	
32.17.03	32.17.03.2007	TUGUMUKTI	
32.17.03	32.17.03.2008	SADANGMEKAR	
32.17.04	32.17.04.2001	CIPTAGUMATI	
32.17.04	32.17.04.2002	CIKALONG	
32.17.04	32.17.04.2003	CIPADA	
32.17.04	32.17.04.2004	CISOMANGBARAT	
32.17.04	32.17.04.2005	GANJARSARI	
32.17.04	32.17.04.2006	KANANGASARI	
32.17.04	32.17.04.2007	MANDALASARI	
32.17.04	32.17.04.2008	MANDALAMUKTI	
32.17.04	32.17.04.2009	MEKARJAYA	
32.17.04	32.17.04.2010	PUTERAN	
32.17.04	32.17.04.2011	RENDE	
32.17.04	32.17.04.2012	TENJOLAUT	
32.17.04	32.17.04.2013	WANGUNJAYA	
32.17.05	32.17.05.2001	CIPEUNDEUY	
32.17.05	32.17.05.2002	CIHARASHAS	
32.17.05	32.17.05.2003	BOJONGMEKAR	
32.17.05	32.17.05.2004	CIROYOM	
32.17.05	32.17.05.2005	JATIMEKAR	
32.17.05	32.17.05.2006	MARGALAKSANA	
32.17.05	32.17.05.2007	MARGALUYU	
32.17.05	32.17.05.2008	NANGGELENG	
32.17.05	32.17.05.2009	NYENANG	
32.17.05	32.17.05.2010	SIRNARAJA	
32.17.05	32.17.05.2011	SIRNAGALIH	
32.17.05	32.17.05.2012	SUKAHAJI	
32.17.06	32.17.06.2001	NGAMPRAH	
32.17.06	32.17.06.2002	CIMAREME	
32.17.06	32.17.06.2003	CILAME	
32.17.06	32.17.06.2004	TANIMULYA	
32.17.06	32.17.06.2005	CIMANGGU	
32.17.06	32.17.06.2006	BOJONGKONENG	
32.17.06	32.17.06.2007	MARGAJAYA	
32.17.06	32.17.06.2008	MEKARSARI	
32.17.06	32.17.06.2009	GADOBANGKONG	
32.17.06	32.17.06.2010	SUKATANI	
32.17.06	32.17.06.2011	PAKUHAJI	
32.17.07	32.17.07.2001	CIPTAHARJA	
32.17.07	32.17.07.2002	CIPATAT	
32.17.07	32.17.07.2003	CITATAH	
32.17.07	32.17.07.2004	RAJAMANDALAKULON	
32.17.07	32.17.07.2005	MANDALAWANGI	
32.17.07	32.17.07.2006	KERTAMUKTI	
32.17.07	32.17.07.2007	NYALINDUNG	
32.17.07	32.17.07.2008	GUNUNGMASIGIT	
32.17.07	32.17.07.2009	CIRAWAMEKAR	
32.17.07	32.17.07.2010	MANDALASARI	
32.17.07	32.17.07.2011	SUMURBANDUNG	
32.17.07	32.17.07.2012	SARIMUKTI	
32.17.08	32.17.08.2001	KERTAMULYA	
32.17.08	32.17.08.2002	PADALARANG	
32.17.08	32.17.08.2003	CIMERANG	
32.17.08	32.17.08.2004	CAMPAKA MEKAR	
32.17.08	32.17.08.2005	TAGOGAPU	
32.17.08	32.17.08.2006	CIBURUY	
32.17.08	32.17.08.2007	KERTAJAYA	
32.17.08	32.17.08.2008	CIPEUNDEUY	
32.17.08	32.17.08.2009	JAYAMEKAR	
32.17.08	32.17.08.2010	LAKSANAMEKAR	
32.17.09	32.17.09.2001	BATUJAJAR TIMUR	
32.17.09	32.17.09.2002	BATUJAJAR BARAT	
32.17.09	32.17.09.2004	GALANGGANG	
32.17.09	32.17.09.2005	CANGKORAH	
32.17.09	32.17.09.2007	SELACAU	
32.17.09	32.17.09.2008	PANGAUBAN	
32.17.09	32.17.09.2010	GIRIASIH	
32.17.10	32.17.10.2001	CIPATIK	
32.17.10	32.17.10.2002	CITAPEN	
32.17.10	32.17.10.2003	CIHAMPELAS	
32.17.10	32.17.10.2004	MEKARJAYA	
32.17.10	32.17.10.2005	MEKARMUKTI	
32.17.10	32.17.10.2006	PATARUMAN	
32.17.10	32.17.10.2007	SITUWANGI	
32.17.10	32.17.10.2008	SINGAJAYA	
32.17.10	32.17.10.2009	TANJUNGWANGI	
32.17.10	32.17.10.2010	TANJUNGJAYA	
32.17.11	32.17.11.2001	CILILIN	
32.17.11	32.17.11.2002	BUDIHARJA	
32.17.11	32.17.11.2003	BATULAYANG	
32.17.11	32.17.11.2004	BONGAS	
32.17.11	32.17.11.2005	KARANGANYAR	
32.17.11	32.17.11.2006	KARANGTANJUNG	
32.17.11	32.17.11.2007	KARYAMUKTI	
32.17.11	32.17.11.2008	KIDANGPANANJUNG	
32.17.11	32.17.11.2009	MUKAPAYUNG	
32.17.11	32.17.11.2010	NANGGERANG	
32.17.11	32.17.11.2011	RANCAPANGGUNG	
32.17.12	32.17.12.2001	SARINAGEN	
32.17.12	32.17.12.2002	BARANANGSIANG	
32.17.12	32.17.12.2003	CITALEM	
32.17.12	32.17.12.2004	CIJENUK	
32.17.12	32.17.12.2005	CIJAMBU	
32.17.12	32.17.12.2006	CIBENDA	
32.17.12	32.17.12.2007	CINTAASIH	
32.17.12	32.17.12.2008	CICANGKANGHILIR	
32.17.12	32.17.12.2009	GIRIMUKTI	
32.17.12	32.17.12.2010	KARANGSARI	
32.17.12	32.17.12.2011	MEKARSARI	
32.17.12	32.17.12.2012	NEGLASARI	
32.17.12	32.17.12.2013	SIRNAGALIH	
32.17.12	32.17.12.2014	SUKAMULYA	
32.17.13	32.17.13.2001	CIBEDUG	
32.17.13	32.17.13.2002	BOJONG	
32.17.13	32.17.13.2003	BOJONGSALAM	
32.17.13	32.17.13.2004	CIBITUNG	
32.17.13	32.17.13.2005	CICADAS	
32.17.13	32.17.13.2006	CINENGAH	
32.17.13	32.17.13.2007	SUKAMANAH	
32.17.13	32.17.13.2008	SUKARESMI	
32.17.14	32.17.14.2001	CINTAKARYA	
32.17.14	32.17.14.2002	SINDANGKERTA	
32.17.14	32.17.14.2003	BUNINAGARA	
32.17.14	32.17.14.2004	CIKADU	
32.17.14	32.17.14.2005	CICANGKANGGIRANG	
32.17.14	32.17.14.2006	MEKARWANGI	
32.17.14	32.17.14.2007	PASIRPOGOR	
32.17.14	32.17.14.2008	PUNCAKSARI	
32.17.14	32.17.14.2009	RANCASENGGANG	
32.17.14	32.17.14.2010	WENINGGALIH	
32.17.14	32.17.14.2011	WANGUNSARI	
32.17.15	32.17.15.2001	SIRNAJAYA	
32.17.15	32.17.15.2002	GUNUNGHALU	
32.17.15	32.17.15.2003	BUNIJAYA	
32.17.15	32.17.15.2004	CELAK	
32.17.15	32.17.15.2005	CILANGARI	
32.17.15	32.17.15.2006	SINDANGJAYA	
32.17.15	32.17.15.2007	SUKASARI	
32.17.15	32.17.15.2008	TAMANJAYA	
32.17.15	32.17.15.2009	WARGASALUYU	
32.17.16	32.17.16.2001	CIKANDE	
32.17.16	32.17.16.2002	JATI	
32.17.16	32.17.16.2003	GIRIMUKTI	
32.17.16	32.17.16.2004	BOJONGHALEUANG	
32.17.16	32.17.16.2005	CIPANGERAN	
32.17.16	32.17.16.2006	SAGULING	
32.18.01	32.18.01.2001	PARIGI	
32.18.01	32.18.01.2002	KARANGBENDA	
32.18.01	32.18.01.2003	CILIANG	
32.18.01	32.18.01.2004	BOJONG	
32.18.01	32.18.01.2005	CINTARATU	
32.18.01	32.18.01.2006	SELASARI	
32.18.01	32.18.01.2007	KARANGJALADRI	
32.18.01	32.18.01.2008	CIBENDA	
32.18.01	32.18.01.2009	CINTAKARYA	
32.18.01	32.18.01.2010	PARAKANMANGGU	
32.18.02	32.18.02.2001	BATUKARAS	
32.18.02	32.18.02.2002	CIAKAR	
32.18.02	32.18.02.2003	CIBANTEN	
32.18.02	32.18.02.2004	KERTAYASA	
32.18.02	32.18.02.2005	CIJULANG	
32.18.02	32.18.02.2006	KONDANGJAJAR	
32.18.02	32.18.02.2007	MARGACINTA	
32.18.03	32.18.03.2001	KERTAHARJA	
32.18.03	32.18.03.2002	CIPARANTI	
32.18.03	32.18.03.2003	LEGOKJAWA	
32.18.03	32.18.03.2004	MASAWAH	
32.18.03	32.18.03.2005	CIMERAK	
32.18.03	32.18.03.2006	SUKAJAYA	
32.18.03	32.18.03.2007	KERTAMUKTI	
32.18.03	32.18.03.2008	SINDANGSARI	
32.18.03	32.18.03.2009	BATUMALANG	
32.18.03	32.18.03.2010	MEKARSARI	
32.18.03	32.18.03.2011	LIMUSGEDE	
32.18.04	32.18.04.2001	CIGUGUR	
32.18.04	32.18.04.2002	CIMINDI	
32.18.04	32.18.04.2003	PAGERBUMI	
32.18.04	32.18.04.2004	KERTAJAYA	
32.18.04	32.18.04.2005	BUNISARI	
32.18.04	32.18.04.2006	CAMPAKA	
32.18.04	32.18.04.2007	HARUMANDALA	
32.18.05	32.18.05.2001	KARANGKAMIRI	
32.18.05	32.18.05.2002	CIMANGGU	
32.18.05	32.18.05.2003	LANGKAPLANCAR	
32.18.05	32.18.05.2004	PANGKALAN	
32.18.05	32.18.05.2005	BOJONGKONDANG	
32.18.05	32.18.05.2006	BANGUNJAYA	
32.18.05	32.18.05.2007	JAYASARI	
32.18.05	32.18.05.2008	JADIMULYA	
32.18.05	32.18.05.2009	JADIKARYA	
32.18.05	32.18.05.2010	BOJONG	
32.18.05	32.18.05.2011	BANGUNKARYA	
32.18.05	32.18.05.2012	SUKAMULYA	
32.18.05	32.18.05.2013	MEKARWANGI	
32.18.05	32.18.05.2014	CISARUA	
32.18.05	32.18.05.2015	BUNGUR RAYA	
32.18.06	32.18.06.2001	SUKAMAJU	
32.18.06	32.18.06.2002	KERTAJAYA	
32.18.06	32.18.06.2003	MANGUNJAYA	
32.18.06	32.18.06.2004	SINDANGJAYA	
32.18.06	32.18.06.2005	JANGRAGA	
32.18.07	32.18.07.2001	PANYUTRAN	
32.18.07	32.18.07.2002	CIGANJENG	
32.18.07	32.18.07.2003	KARANGSARI	
32.18.07	32.18.07.2004	SUKANAGARA	
32.18.07	32.18.07.2005	PALEDAH	
32.18.07	32.18.07.2006	KARANGPAWITAN	
32.18.07	32.18.07.2007	PADAHERANG	
32.18.07	32.18.07.2008	KEDUNGWULUH	
32.18.07	32.18.07.2009	CIBOGO	
32.18.07	32.18.07.2010	PASIRGEULIS	
32.18.07	32.18.07.2011	BOJONGSARI	
32.18.07	32.18.07.2012	SINDANGWANGI	
32.18.07	32.18.07.2013	MARUYUNGSARI	
32.18.07	32.18.07.2014	KARANGMULYA	
32.18.08	32.18.08.2001	PUTRAPINGGAN	
32.18.08	32.18.08.2002	EMPLAK	
32.18.08	32.18.08.2003	BAGOLO	
32.18.08	32.18.08.2004	PAMOTAN	
32.18.08	32.18.08.2005	KALIPUCANG	
32.18.08	32.18.08.2006	CIBULUH	
32.18.08	32.18.08.2007	BANJARHARJA	
32.18.08	32.18.08.2008	TUNGGILIS	
32.18.08	32.18.08.2009	CIPARAKAN	
32.18.09	32.18.09.2001	BABAKAN	
32.18.09	32.18.09.2002	SUKAHURIP	
